,material,plant,date,quantity_curr,total_cost_curr,concost_source,unit_of_measure,cost_per_unit_curr,source,corporate_brand,material_type,development_lifecycle_status,enterprise_category,enterprise_sub_category,dosage_form_parent,corp_brand_id,network_or_business_unit,snapshot_type,snapshot_date,prev_snapshot_date,snapshot_date_prev,quantity_prev,cost_per_unit_prev,total_cost_prev,is_new_in_current_snapshot,is_dropped_in_current_snapshot,delta_quantity,delta_cost_per_unit,quantity_impact,cost_impact,interaction_impact,total_fip_change,delta_quantity_pct,delta_cost_per_unit_pct,quantity_impact_pct_of_total,cost_impact_pct_of_total,interaction_pct,relative_fip_impact,quantity_volatility_12w,cost_volatility_12w,normalized_quantity_change,normalized_cost_change,quantity_change_sign,quantity_persistence_score,quantity_zscore,is_quantity_outlier,rolling_avg_quantity_12w,change_point_detected,is_noise,is_signal
57393,1431900,2059,202612,97.882318,11857.52860484988,concost dp,ST,121.14066,rr,REVLIMID,FIN,COMMERCIAL,MARKET UNIT,SINGLE PRODUCT,CAPSULE,03302101,PHARMA,friday,2026-01-09,2026-01-02,2026-01-02,93.775623,121.14066,11360.04086213118,False,False,4.106695000000002,0.0,497.48774271870025,0.0,0.0,497.48774271870025,0.0437927775750421,0.0,1.0,0.0,0.0,0.0437927775750421,,,,,1.0,2,,False,,False,False,True
57664,1431900,2083,202612,9.0,1090.26594,concost dp,ST,121.14066,rr,REVLIMID,FIN,COMMERCIAL,MARKET UNIT,SINGLE PRODUCT,CAPSULE,03302101,PHARMA,friday,2026-01-09,2026-01-02,2026-01-02,9.0,121.14066,1090.26594,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0,,False,,False,False,True
58302,1431902,2056,202612,4.0,498.9486,concost dp,ST,124.73715,rr,REVLIMID,FIN,COMMERCIAL,MARKET UNIT,SINGLE PRODUCT,CAPSULE,03302101,PHARMA,friday,2026-01-09,2026-01-02,2026-01-02,4.0,124.73715,498.9486,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0,,False,,False,False,True
59597,1431924,1763,202612,124.0,15716.32172,concost dp,ST,126.74453,rr,REVLIMID,FIN,COMMERCIAL,MARKET UNIT,SINGLE PRODUCT,CAPSULE,03302101,PHARMA,friday,2026-01-09,2026-01-02,2026-01-02,840.0,126.74453,106465.4052,False,False,-716.0,0.0,-90749.08348,0.0,-0.0,-90749.08348,-0.8523809523809524,0.0,1.0,0.0,0.0,0.8523809523809525,,,,,-1.0,2,,False,,False,False,True
64470,1431924,2093,202612,0.0,0.0,concost dp,ST,113.7274,rr,REVLIMID,FIN,COMMERCIAL,MARKET UNIT,SINGLE PRODUCT,CAPSULE,03302101,PHARMA,friday,2026-01-09,2026-01-02,2026-01-02,280.0,113.7274,31843.672000000002,False,False,-280.0,0.0,-31843.672000000002,0.0,-0.0,-31843.672000000002,-1.0,0.0,1.0,0.0,0.0,1.0,,,,,-1.0,1,,False,,False,False,True
63856,1431930,1597,202612,27.0,5522.02218,concost dp,ST,204.51934,rr,REVLIMID,FIN,COMMERCIAL,MARKET UNIT,SINGLE PRODUCT,CAPSULE,03302101,PHARMA,friday,2026-01-09,2026-01-02,2026-01-02,27.0,204.51934,5522.02218,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0,,False,,False,False,True
62876,1431930,2021,202612,25.0,5112.9835,concost dp,ST,204.51934,rr,REVLIMID,FIN,COMMERCIAL,MARKET UNIT,SINGLE PRODUCT,CAPSULE,03302101,PHARMA,friday,2026-01-09,2026-01-02,2026-01-02,25.0,204.51934,5112.9835,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0,,False,,False,False,True
65009,1431930,2091,202612,5.0,999.7828,concost dp,ST,199.95656,rr,REVLIMID,FIN,COMMERCIAL,MARKET UNIT,SINGLE PRODUCT,CAPSULE,03302101,PHARMA,friday,2026-01-09,2026-01-02,2026-01-02,5.0,199.95656,999.7828,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0,,False,,False,False,True
64527,1431942,2052,202612,26.0,2779.881,concost dp,ST,106.9185,rr,REVLIMID,FIN,COMMERCIAL,MARKET UNIT,SINGLE PRODUCT,CAPSULE,03302101,PHARMA,friday,2026-01-09,2026-01-02,2026-01-02,26.0,106.9185,2779.881,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0,,False,,False,False,True
58542,1431949,2021,202612,33.0,2109.63126,concost dp,ST,63.92822,rr,REVLIMID,FIN,COMMERCIAL,MARKET UNIT,SINGLE PRODUCT,CAPSULE,03302101,PHARMA,friday,2026-01-09,2026-01-02,2026-01-02,33.0,63.92822,2109.63126,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0,,False,,False,False,True
57539,1431949,2058,202612,21.0,1405.66314,concost dp,ST,66.93634,rr,REVLIMID,FIN,COMMERCIAL,MARKET UNIT,SINGLE PRODUCT,CAPSULE,03302101,PHARMA,friday,2026-01-09,2026-01-02,2026-01-02,21.0,66.93634,1405.66314,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0,,False,,False,False,True
59711,1431949,2091,202612,0.0,0.0,concost dp,ST,59.36544,rr,REVLIMID,FIN,COMMERCIAL,MARKET UNIT,SINGLE PRODUCT,CAPSULE,03302101,PHARMA,friday,2026-01-09,2026-01-02,2026-01-02,0.0,59.36544,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0,,False,,False,False,True
60653,1431953,1624,202612,53.0,4118.6565,concost dp,ST,77.7105,rr,REVLIMID,FIN,COMMERCIAL,MARKET UNIT,SINGLE PRODUCT,CAPSULE,03302101,PHARMA,friday,2026-01-09,2026-01-02,2026-01-02,54.0,77.7105,4196.367,False,False,-1.0,0.0,-77.7105,0.0,-0.0,-77.7105,-0.018518518518518517,0.0,1.0,0.0,0.0,0.018518518518518517,,,,,-1.0,1,,False,,False,False,True
57153,1431953,2061,202612,40.0,2174.6224,concost dp,ST,54.36556,rr,REVLIMID,FIN,COMMERCIAL,MARKET UNIT,SINGLE PRODUCT,CAPSULE,03302101,PHARMA,friday,2026-01-09,2026-01-02,2026-01-02,40.0,54.36556,2174.6224,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0,,False,,False,False,True
63342,1431962,2032,202612,166.0,24532.889339999998,concost dp,ST,147.78849,rr,REVLIMID,FIN,COMMERCIAL,MARKET UNIT,SINGLE PRODUCT,CAPSULE,03302101,PHARMA,friday,2026-01-09,2026-01-02,2026-01-02,166.0,147.78849,24532.889339999998,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0,,False,,False,False,True
65333,1431962,2091,202612,120.0,17091.1872,concost dp,ST,142.42656,rr,REVLIMID,FIN,COMMERCIAL,MARKET UNIT,SINGLE PRODUCT,CAPSULE,03302101,PHARMA,friday,2026-01-09,2026-01-02,2026-01-02,120.0,142.42656,17091.1872,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0,,False,,False,False,True
59905,1431962,2093,202612,20.0,2860.8314,concost dp,ST,143.04157,rr,REVLIMID,FIN,COMMERCIAL,MARKET UNIT,SINGLE PRODUCT,CAPSULE,03302101,PHARMA,friday,2026-01-09,2026-01-02,2026-01-02,20.0,143.04157,2860.8314,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0,,False,,False,False,True
62459,1434547,2061,202612,574.4499999999989,12430.201857999977,concost dp,G,21.63844,rr,REVLIMID,HALB,COMMERCIAL,API,API / DRUG SUBSTANCE,nan,03302101,PHARMA,friday,2026-01-09,2026-01-02,2026-01-02,574.4499999999989,21.63844,12430.201857999977,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0,,False,,False,False,True
65058,1434547,2091,202612,61861.951431910624,1338596.124342312,concost dp,G,21.63844,rr,REVLIMID,HALB,COMMERCIAL,API,API / DRUG SUBSTANCE,nan,03302101,PHARMA,friday,2026-01-09,2026-01-02,2026-01-02,60012.08545184511,21.63844,1298567.9103246233,False,False,1849.865980065515,0.0,40028.21401768884,0.0,0.0,40028.21401768884,0.030824890788870924,0.0,1.0,0.0,0.0,0.03082489078887092,,,,,1.0,2,,False,,False,False,True
65157,1434574,2061,202612,3.0,2215.4202,concost dp,TH,738.4734,rr,REVLIMID,HALB,COMMERCIAL,DRUG PRODUCT,DRUG PRODUCT,CAPSULE,03302101,PHARMA,friday,2026-01-09,2026-01-02,2026-01-02,3.0,738.4734,2215.4202,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0,,False,,False,False,True
60213,1434589,2061,202612,256.31379000000004,313667.0147626705,concost dp,TH,1223.76176,rr,REVLIMID,HALB,COMMERCIAL,DRUG PRODUCT,DRUG PRODUCT,CAPSULE,03302101,PHARMA,friday,2026-01-09,2026-01-02,2026-01-02,199.73678999999998,1223.76176,244430.2456671504,False,False,56.577000000000055,0.0,69236.76909552007,0.0,0.0,69236.76909552007,0.283257781403216,0.0,1.0,0.0,0.0,0.283257781403216,,,,,1.0,1,,False,,False,False,True
64953,1434619,2061,202612,346.336,148356.396488288,concost dp,TH,428.359733,rr,REVLIMID,HALB,COMMERCIAL,DRUG PRODUCT,DRUG PRODUCT,CAPSULE,03302101,PHARMA,friday,2026-01-09,2026-01-02,2026-01-02,346.336,428.359733,148356.396488288,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0,,False,,False,False,True
58504,1434619,2091,202612,75.32063374892999,32264.32633612054,concost dp,TH,428.35973,rr,REVLIMID,HALB,COMMERCIAL,DRUG PRODUCT,DRUG PRODUCT,CAPSULE,03302101,PHARMA,friday,2026-01-09,2026-01-02,2026-01-02,75.509512945605,428.35973,32345.23457781086,False,False,-0.1888791966750034,0.0,-80.90824169032136,0.0,-0.0,-80.90824169032136,-0.002501396040139563,0.0,1.0,0.0,0.0,0.002501396040139563,,,,,-1.0,1,,False,,False,False,True
58862,1434628,2061,202612,436.1917,201188.082638592,concost dp,TH,461.23776,rr,REVLIMID,HALB,COMMERCIAL,DRUG PRODUCT,DRUG PRODUCT,CAPSULE,03302101,PHARMA,friday,2026-01-09,2026-01-02,2026-01-02,434.02170000000007,461.23776,200187.19669939202,False,False,2.169999999999959,0.0,1000.8859391999811,0.0,0.0,1000.8859391999811,0.00499975001249928,0.0,1.0,0.0,0.0,0.00499975001249928,,,,,1.0,2,,False,,False,False,True
57351,1434631,2061,202612,121.0996,247463.8679041532,concost dp,TH,2043.473867,rr,REVLIMID,HALB,COMMERCIAL,DRUG PRODUCT,DRUG PRODUCT,CAPSULE,03302101,PHARMA,friday,2026-01-09,2026-01-02,2026-01-02,110.6346,2043.473867,226078.9138859982,False,False,10.46499999999999,0.0,21384.95401815498,0.0,0.0,21384.95401815498,0.09459066151095578,0.0,1.0,0.0,0.0,0.0945906615109558,,,,,1.0,3,,False,,False,False,True
63861,1434631,2091,202612,13.526919881388002,27641.907183930685,concost dp,TH,2043.47386,rr,REVLIMID,HALB,COMMERCIAL,DRUG PRODUCT,DRUG PRODUCT,CAPSULE,03302101,PHARMA,friday,2026-01-09,2026-01-02,2026-01-02,13.594559918635985,2043.47386,27780.127831936363,False,False,-0.06764003724798329,0.0,-138.22064800568018,0.0,-0.0,-138.22064800568018,-0.0049755223893095295,0.0,1.0,0.0,0.0,0.0049755223893095295,,,,,-1.0,2,,False,,False,False,True
58246,1434631Z0,2061,202612,0.0,0.0,concost dp,TH,0.01,rr,REVLIMID,HALB,COMMERCIAL,DRUG PRODUCT,DRUG PRODUCT,CAPSULE,03302101,PHARMA,friday,2026-01-09,2026-01-02,2026-01-02,7.0,0.01,0.07,False,False,-7.0,0.0,-0.07,0.0,-0.0,-0.07,-1.0,0.0,1.0,0.0,0.0,1.0,,,,,-1.0,1,,False,,False,False,True
58400,1434634,2061,202612,267.8700999999999,236338.47487325265,concost dp,TH,882.287627,rr,REVLIMID,HALB,COMMERCIAL,DRUG PRODUCT,DRUG PRODUCT,CAPSULE,03302101,PHARMA,friday,2026-01-09,2026-01-02,2026-01-02,189.15509999999992,882.287627,166889.20431394764,False,False,78.715,0.0,69449.270559305,0.0,0.0,69449.270559305,0.4161399824799862,0.0,1.0,0.0,0.0,0.4161399824799862,,,,,1.0,2,,False,,False,False,True
60547,1434643,2061,202612,175.62622499999992,174792.24859110583,concost dp,TH,995.251413,rr,REVLIMID,HALB,COMMERCIAL,DRUG PRODUCT,DRUG PRODUCT,CAPSULE,03302101,PHARMA,friday,2026-01-09,2026-01-02,2026-01-02,190.14362499999993,995.251413,189240.71145419206,False,False,-14.51740000000001,0.0,-14448.462863086208,0.0,-0.0,-14448.462863086208,-0.07634965411014971,0.0,1.0,0.0,0.0,0.0763496541101497,,,,,-1.0,1,,False,,False,False,True
60818,1435113,2061,202612,1.0,19.77565,concost dp,ST,19.77565,rr,REVLIMID,HALB,COMMERCIAL,MARKET UNIT,INTERMEDIATE,CAPSULE,03302101,PHARMA,friday,2026-01-09,2026-01-02,2026-01-02,1.0,19.77565,19.77565,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0,,False,,False,False,True
59907,1435116,2061,202612,0.0,0.0,concost dp,ST,72.69919,rr,REVLIMID,HALB,COMMERCIAL,MARKET UNIT,INTERMEDIATE,CAPSULE,03302101,PHARMA,friday,2026-01-09,2026-01-02,2026-01-02,0.0,72.69919,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0,,False,,False,False,True
60762,1435116,2091,202612,2880.0,209373.6672,concost dp,ST,72.69919,rr,REVLIMID,HALB,COMMERCIAL,MARKET UNIT,INTERMEDIATE,CAPSULE,03302101,PHARMA,friday,2026-01-09,2026-01-02,2026-01-02,2880.0,72.69919,209373.6672,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0,,False,,False,False,True
58606,1435120,2061,202612,3.0,93.12771000000001,concost dp,ST,31.04257,rr,REVLIMID,HALB,COMMERCIAL,MARKET UNIT,INTERMEDIATE,CAPSULE,03302101,PHARMA,friday,2026-01-09,2026-01-02,2026-01-02,3.0,31.04257,93.12771000000001,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0,,False,,False,False,True
62669,1435126,2061,202612,90.0,3069.144,concost dp,ST,34.1016,rr,REVLIMID,HALB,COMMERCIAL,MARKET UNIT,INTERMEDIATE,CAPSULE,03302101,PHARMA,friday,2026-01-09,2026-01-02,2026-01-02,350.0,34.1016,11935.56,False,False,-260.0,0.0,-8866.416,0.0,-0.0,-8866.416,-0.7428571428571429,0.0,1.0,0.0,0.0,0.7428571428571428,,,,,-1.0,1,,False,,False,False,True
62360,1435130,2061,202612,5419.0,84711.9756,concost dp,ST,15.6324,rr,REVLIMID,HALB,COMMERCIAL,MARKET UNIT,INTERMEDIATE,CAPSULE,03302101,PHARMA,friday,2026-01-09,2026-01-02,2026-01-02,5419.0,15.6324,84711.9756,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0,,False,,False,False,True
60163,1435158,2061,202612,2503.0,99260.82022,concost dp,ST,39.65674,rr,REVLIMID,HALB,COMMERCIAL,MARKET UNIT,INTERMEDIATE,CAPSULE,03302101,PHARMA,friday,2026-01-09,2026-01-02,2026-01-02,2533.0,39.65674,100450.52242,False,False,-30.0,0.0,-1189.7022,0.0,-0.0,-1189.7022,-0.011843663639952625,0.0,1.0,0.0,0.0,0.011843663639952626,,,,,-1.0,2,,False,,False,False,True
58075,1435163,2061,202612,373.0,8485.51874,concost dp,ST,22.74938,rr,REVLIMID,HALB,COMMERCIAL,MARKET UNIT,INTERMEDIATE,CAPSULE,03302101,PHARMA,friday,2026-01-09,2026-01-02,2026-01-02,374.0,22.74938,8508.268119999999,False,False,-1.0,0.0,-22.74938,0.0,-0.0,-22.74938,-0.00267379679144385,0.0,1.0,0.0,0.0,0.0026737967914438505,,,,,-1.0,1,,False,,False,False,True
60599,1435164,2061,202612,265.0,5364.5698999999995,concost dp,ST,20.24366,rr,REVLIMID,HALB,COMMERCIAL,MARKET UNIT,INTERMEDIATE,CAPSULE,03302101,PHARMA,friday,2026-01-09,2026-01-02,2026-01-02,265.0,20.24366,5364.5698999999995,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0,,False,,False,False,True
63860,1435169,2023,202612,52.0,25939.1652,concost dp,ST,498.8301,rr,REVLIMID,HALB,COMMERCIAL,MARKET UNIT,INTERMEDIATE,CAPSULE,03302101,PHARMA,friday,2026-01-09,2026-01-02,2026-01-02,52.0,498.8301,25939.1652,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0,,False,,False,False,True
64682,1435169,2061,202612,93.0,46177.71501,concost dp,ST,496.53457,rr,REVLIMID,HALB,COMMERCIAL,MARKET UNIT,INTERMEDIATE,CAPSULE,03302101,PHARMA,friday,2026-01-09,2026-01-02,2026-01-02,88.0,496.53457,43695.04216,False,False,5.0,0.0,2482.67285,0.0,0.0,2482.67285,0.056818181818181816,0.0,1.0,0.0,0.0,0.05681818181818182,,,,,1.0,2,,False,,False,False,True
57264,1435169,2093,202612,23.0,11420.29511,concost dp,ST,496.53457,rr,REVLIMID,HALB,COMMERCIAL,MARKET UNIT,INTERMEDIATE,CAPSULE,03302101,PHARMA,friday,2026-01-09,2026-01-02,2026-01-02,23.0,496.53457,11420.29511,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0,,False,,False,False,True
57541,1435169,2121,202612,73.0,36608.565599999994,concost dp,ST,501.4872,rr,REVLIMID,HALB,COMMERCIAL,MARKET UNIT,INTERMEDIATE,CAPSULE,03302101,PHARMA,friday,2026-01-09,2026-01-02,2026-01-02,68.0,501.4872,34101.1296,False,False,5.0,0.0,2507.4359999999997,0.0,0.0,2507.4359999999997,0.07352941176470588,0.0,1.0,0.0,0.0,0.07352941176470587,,,,,1.0,1,,False,,False,False,True
57009,1435172,2061,202612,812.0,30870.908320000002,concost dp,ST,38.01836,rr,REVLIMID,HALB,COMMERCIAL,MARKET UNIT,INTERMEDIATE,CAPSULE,03302101,PHARMA,friday,2026-01-09,2026-01-02,2026-01-02,812.0,38.01836,30870.908320000002,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0,,False,,False,False,True
64582,1435177,2061,202612,94.0,1441.23338,concost dp,ST,15.33227,rr,REVLIMID,HALB,COMMERCIAL,MARKET UNIT,INTERMEDIATE,CAPSULE,03302101,PHARMA,friday,2026-01-09,2026-01-02,2026-01-02,94.0,15.33227,1441.23338,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0,,False,,False,False,True
63177,1435180,2061,202612,116.0,1815.6169200000002,concost dp,ST,15.65187,rr,REVLIMID,HALB,COMMERCIAL,MARKET UNIT,INTERMEDIATE,CAPSULE,03302101,PHARMA,friday,2026-01-09,2026-01-02,2026-01-02,116.0,15.65187,1815.6169200000002,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0,,False,,False,False,True
63608,1435190,2061,202612,179.0,8565.7586,concost dp,ST,47.8534,rr,REVLIMID,HALB,COMMERCIAL,MARKET UNIT,INTERMEDIATE,CAPSULE,03302101,PHARMA,friday,2026-01-09,2026-01-02,2026-01-02,179.0,47.8534,8565.7586,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0,,False,,False,False,True
62670,1435196,2061,202612,0.0,0.0,concost dp,ST,16.71779,rr,REVLIMID,HALB,COMMERCIAL,MARKET UNIT,INTERMEDIATE,CAPSULE,03302101,PHARMA,friday,2026-01-09,2026-01-02,2026-01-02,4.0,16.71779,66.87116,False,False,-4.0,0.0,-66.87116,0.0,-0.0,-66.87116,-1.0,0.0,1.0,0.0,0.0,1.0,,,,,-1.0,1,,False,,False,False,True
62256,1435196,2091,202612,3866.0,283864.37476,concost dp,ST,73.42586,rr,REVLIMID,HALB,COMMERCIAL,MARKET UNIT,INTERMEDIATE,CAPSULE,03302101,PHARMA,friday,2026-01-09,2026-01-02,2026-01-02,4366.0,73.42586,320577.30476,False,False,-500.0,0.0,-36712.93,0.0,-0.0,-36712.93,-0.11452130096197893,0.0,1.0,0.0,0.0,0.11452130096197892,,,,,-1.0,1,,False,,False,False,True
62307,1435224,2061,202612,16401.0,298506.56451,concost dp,ST,18.20051,rr,REVLIMID,HALB,COMMERCIAL,MARKET UNIT,INTERMEDIATE,CAPSULE,03302101,PHARMA,friday,2026-01-09,2026-01-02,2026-01-02,16401.0,18.20051,298506.56451,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0,,False,,False,False,True
63809,1435226,2061,202612,8.0,168.72336,concost dp,ST,21.09042,rr,REVLIMID,HALB,COMMERCIAL,MARKET UNIT,INTERMEDIATE,CAPSULE,03302101,PHARMA,friday,2026-01-09,2026-01-02,2026-01-02,8.0,21.09042,168.72336,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0,,False,,False,False,True
58247,1435238,2061,202612,479.0,9928.14199,concost dp,ST,20.72681,rr,REVLIMID,HALB,COMMERCIAL,MARKET UNIT,INTERMEDIATE,CAPSULE,03302101,PHARMA,friday,2026-01-09,2026-01-02,2026-01-02,479.0,20.72681,9928.14199,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0,,False,,False,False,True
59776,1435242,2023,202612,170.0,124705.8698,concost dp,ST,733.56394,rr,REVLIMID,HALB,COMMERCIAL,MARKET UNIT,INTERMEDIATE,CAPSULE,03302101,PHARMA,friday,2026-01-09,2026-01-02,2026-01-02,170.0,733.56394,124705.8698,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0,,False,,False,False,True
62615,1435242,2061,202612,160.0,116904.54400000001,concost dp,ST,730.6534,rr,REVLIMID,HALB,COMMERCIAL,MARKET UNIT,INTERMEDIATE,CAPSULE,03302101,PHARMA,friday,2026-01-09,2026-01-02,2026-01-02,160.0,730.6534,116904.54400000001,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0,,False,,False,False,True
63399,1435242,2093,202612,0.0,0.0,concost dp,ST,731.26841,rr,REVLIMID,HALB,COMMERCIAL,MARKET UNIT,INTERMEDIATE,CAPSULE,03302101,PHARMA,friday,2026-01-09,2026-01-02,2026-01-02,0.0,731.26841,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0,,False,,False,False,True
63808,1435242,2121,202612,111.0,81720.53544,concost dp,ST,736.22104,rr,REVLIMID,HALB,COMMERCIAL,MARKET UNIT,INTERMEDIATE,CAPSULE,03302101,PHARMA,friday,2026-01-09,2026-01-02,2026-01-02,97.0,736.22104,71413.44088,False,False,14.0,0.0,10307.09456,0.0,0.0,10307.09456,0.14432989690721648,0.0,1.0,0.0,0.0,0.1443298969072165,,,,,1.0,1,,False,,False,False,True
59276,1435249,2061,202612,97.0,69739.24707,concost dp,ST,718.96131,rr,REVLIMID,HALB,COMMERCIAL,MARKET UNIT,INTERMEDIATE,CAPSULE,03302101,PHARMA,friday,2026-01-09,2026-01-02,2026-01-02,87.0,718.96131,62549.63397,False,False,10.0,0.0,7189.6131000000005,0.0,0.0,7189.6131000000005,0.11494252873563218,0.0,1.0,0.0,0.0,0.11494252873563218,,,,,1.0,2,,False,,False,False,True
60546,1435249,2093,202612,0.0,0.0,concost dp,ST,719.57632,rr,REVLIMID,HALB,COMMERCIAL,MARKET UNIT,INTERMEDIATE,CAPSULE,03302101,PHARMA,friday,2026-01-09,2026-01-02,2026-01-02,0.0,719.57632,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0,,False,,False,False,True
62509,1435249,2121,202612,287.0,207939.80865,concost dp,ST,724.52895,rr,REVLIMID,HALB,COMMERCIAL,MARKET UNIT,INTERMEDIATE,CAPSULE,03302101,PHARMA,friday,2026-01-09,2026-01-02,2026-01-02,189.0,724.52895,136935.97155,False,False,98.0,0.0,71003.8371,0.0,0.0,71003.8371,0.5185185185185185,0.0,1.0,0.0,0.0,0.5185185185185186,,,,,1.0,1,,False,,False,False,True
57209,1435258,2061,202612,300.0,21999.762,concost dp,ST,73.33254,rr,REVLIMID,HALB,COMMERCIAL,MARKET UNIT,INTERMEDIATE,CAPSULE,03302101,PHARMA,friday,2026-01-09,2026-01-02,2026-01-02,800.0,73.33254,58666.03199999999,False,False,-500.0,0.0,-36666.27,0.0,-0.0,-36666.27,-0.625,0.0,1.0,0.0,0.0,0.625,,,,,-1.0,1,,False,,False,False,True
57842,1435258,2091,202612,622.0,45612.83988,concost dp,ST,73.33254,rr,REVLIMID,HALB,COMMERCIAL,MARKET UNIT,INTERMEDIATE,CAPSULE,03302101,PHARMA,friday,2026-01-09,2026-01-02,2026-01-02,622.0,73.33254,45612.83988,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0,,False,,False,False,True
62460,1435263,2061,202612,6323.0,234697.55661000003,concost dp,ST,37.11807,rr,REVLIMID,HALB,COMMERCIAL,MARKET UNIT,INTERMEDIATE,CAPSULE,03302101,PHARMA,friday,2026-01-09,2026-01-02,2026-01-02,6323.0,37.11807,234697.55661000003,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0,,False,,False,False,True
61724,1435264,2061,202612,7.0,120.04265,concost dp,ST,17.14895,rr,REVLIMID,HALB,COMMERCIAL,MARKET UNIT,INTERMEDIATE,CAPSULE,03302101,PHARMA,friday,2026-01-09,2026-01-02,2026-01-02,7.0,17.14895,120.04265,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0,,False,,False,False,True
60334,1435267,2061,202612,680.0,19572.0932,concost dp,ST,28.78249,rr,REVLIMID,HALB,COMMERCIAL,MARKET UNIT,INTERMEDIATE,CAPSULE,03302101,PHARMA,friday,2026-01-09,2026-01-02,2026-01-02,680.0,28.78249,19572.0932,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0,,False,,False,False,True
